3,-1,1214.01,346.133,64.9902,175.214,41.2048459053,-1,-1,-1
4,-1,809.156,372.876,130.116,270.699,99.3597745895,-1,-1,-1
4,-1,1136.83,335.637,124.041,330.364,99.0203380585,-1,-1,-1
4,-1,1001.03,386.152,92.2169,216.559,97.212934494,-1,-1,-1
4,-1,581.68,408.815,88.4354,217.858,96.0428893566,-1,-1,-1
4,-1,714.539,418.195,83.9683,208.906,95.2479600906,-1,-1,-1
4,-1,11.8533,397.043,119.521,307.997,94.3631947041,-1,-1,-1
4,-1,1099.81,383.886,41.6504,139.923,94.0319180489,-1,-1,-1
4,-1,815.239,483.589,34.5181,98.4851,77.9576957226,-1,-1,-1
4,-1,972.067,414.072,53.5054,161.171,76.8636286259,-1,-1,-1
4,-1,911.371,392.276,38.8557,175.016,67.603546381,-1,-1,-1
4,-1,649.64,404.732,37.2754,74.7148,64.2178893089,-1,-1,-1
4,-1,935.497,388.023,40.8212,180.302,58.6733222008,-1,-1,-1
4,-1,521.512,483.185,50.4459,117.554,53.1087219715,-1,-1,-1
4,-1,653.895,430.428,67.7936,190.507,52.8038203716,-1,-1,-1
4,-1,782.421,380.695,64.3938,193.9,52.6671469212,-1,-1,-1
4,-1,511.53,470.045,27.724,60.8582,45.0933724642,-1,-1,-1
4,-1,106.367,391.547,85.7696,275.45,36.3877981901,-1,-1,-1
4,-1,0.0,456.664,76.4474,166.682,33.2531154156,-1,-1,-1
5,-1,795.384,360.451,143.337,282.247,99.5823979378,-1,-1,-1
5,-1,1131.01,331.595,116.18,332.521,98.2929706573,-1,-1,-1
5,-1,999.265,378.192,90.2075,222.531,96.9249486923,-1,-1,-1
5,-1,572.183,405.815,92.5039,215.284,96.3680028915,-1,-1,-1
5,-1,713.386,414.283,79.4558,198.539,96.3276863098,-1,-1,-1
5,-1,1098.53,384.507,39.929,138.445,94.4740593433,-1,-1,-1
5,-1,0.0,389.155,111.833,303.667,84.9876105785,-1,-1,-1
5,-1,906.602,395.247,44.4778,170.931,79.9720346928,-1,-1,-1
5,-1,666.547,410.718,39.2239,71.1176,73.5911130905,-1,-1,-1
5,-1,1116.42,366.246,28.3145,51.9968,71.3563680649,-1,-1,-1
5,-1,938.807,382.49,78.0533,217.751,68.5753703117,-1,-1,-1
5,-1,636.815,404.168,35.629,77.5613,67.5599515438,-1,-1,-1
5,-1,635.854,418.481,73.3225,196.121,61.1420035362,-1,-1,-1
5,-1,473.641,460.594,44.3344,85.8248,55.133497715,-1,-1,-1
5,-1,510.457,467.952,32.224,66.0683,54.5059084892,-1,-1,-1
5,-1,806.365,483.399,29.9486,98.4158,51.4547407627,-1,-1,-1
5,-1,933.53,398.03,42.0026,139.297,47.073674202,-1,-1,-1
5,-1,0.0,452.949,55.8466,165.64,42.4147337675,-1,-1,-1
5,-1,780.371,398.322,53.311,109.92,37.9407912493,-1,-1,-1
5,-1,465.207,408.721,31.3473,64.3137,30.4292112589,-1,-1,-1
6,-1,800.587,371.671,134.588,273.661,99.6515631676,-1,-1,-1
6,-1,1134.5,329.145,114.236,339.856,98.5122323036,-1,-1,-1
6,-1,570.423,402.228,93.6443,229.349,97.2655951977,-1,-1,-1
6,-1,1002.2,379.041,88.3351,222.262,95.9812760353,-1,-1,-1
6,-1,1097.4,381.882,40.8325,151.121,94.7944879532,-1,-1,-1
6,-1,1210.01,329.255,68.9862,341.821,94.7492837906,-1,-1,-1
6,-1,711.962,408.676,79.0354,206.083,94.2281663418,-1,-1,-1
6,-1,447.464,468.235,65.3924,129.275,87.7166211605,-1,-1,-1
6,-1,894.406,395.467,47.6508,164.478,77.0099461079,-1,-1,-1
6,-1,961.267,388.807,74.1541,217.191,75.4245400429,-1,-1,-1
6,-1,0.0,422.837,58.6555,191.303,72.4250078201,-1,-1,-1
6,-1,641.964,402.858,36.5427,79.7207,70.7660138607,-1,-1,-1
6,-1,683.87,414.559,38.8988,73.6578,68.7823832035,-1,-1,-1
6,-1,933.249,395.691,46.5571,181.221,59.8306596279,-1,-1,-1
6,-1,510.394,466.112,32.86,71.4316,55.6564986706,-1,-1,-1
6,-1,419.255,374.264,49.8295,99.5307,36.8651509285,-1,-1,-1
7,-1,797.071,363.216,127.803,270.503,99.6949255466,-1,-1,-1
7,-1,1132.58,341.1,121.394,335.366,97.7621436119,-1,-1,-1
7,-1,368.009,395.576,88.477,318.753,97.0778882504,-1,-1,-1
7,-1,1018.53,385.14,72.6964,216.508,96.1540579796,-1,-1,-1
7,-1,561.852,406.07,100.977,219.802,95.7001924515,-1,-1,-1
7,-1,1097.09,381.099,39.9055,148.707,95.0689256191,-1,-1,-1
7,-1,709.805,420.834,90.7837,195.994,90.9435033798,-1,-1,-1
7,-1,959.131,382.489,62.0328,234.903,87.7343535423,-1,-1,-1
7,-1,904.307,394.37,45.8453,183.915,80.7493925095,-1,-1,-1
7,-1,458.359,466.982,55.6678,122.975,76.8790066242,-1,-1,-1
7,-1,922.05,80.1137,67.9078,122.504,73.9147603512,-1,-1,-1
7,-1,640.657,403.58,38.3015,77.2098,68.681371212,-1,-1,-1
7,-1,789.351,396.334,40.3298,74.9063,50.5453407764,-1,-1,-1
7,-1,1118.79,363.915,27.9702,67.0156,47.2614467144,-1,-1,-1
7,-1,510.174,463.424,34.1026,79.5195,45.0928360224,-1,-1,-1
7,-1,413.937,418.458,49.7809,200.764,45.0478196144,-1,-1,-1
7,-1,1057.42,387.506,38.3757,81.9416,40.3184652328,-1,-1,-1
7,-1,934.682,397.729,41.0404,156.852,34.5781683922,-1,-1,-1
7,-1,913.715,376.421,24.447,48.9949,33.7365418673,-1,-1,-1
7,-1,430.208,412.163,43.5861,101.331,32.5697332621,-1,-1,-1
8,-1,803.456,355.742,134.244,289.634,99.5895266533,-1,-1,-1
8,-1,340.258,397.728,103.252,320.984,99.2732822895,-1,-1,-1
8,-1,1135.84,354.268,129.112,336.458,98.8495707512,-1,-1,-1
8,-1,566.657,396.905,104.691,237.904,97.0445334911,-1,-1,-1
8,-1,1004.56,391.196,84.3938,214.047,95.3119516373,-1,-1,-1
8,-1,1094.36,386.213,44.2065,142.663,94.3103969097,-1,-1,-1
8,-1,713.624,418.623,87.2284,192.608,94.0447032452,-1,-1,-1
8,-1,974.37,383.814,61.9388,226.416,89.1744911671,-1,-1,-1
8,-1,905.538,397.141,47.4575,177.019,84.5849394798,-1,-1,-1
8,-1,420.535,439.064,43.2907,183.64,72.4166095257,-1,-1,-1
8,-1,0.0,105.026,106.212,234.245,63.3241117001,-1,-1,-1
8,-1,433.221,415.568,36.4889,80.7766,60.5453789234,-1,-1,-1
8,-1,503.267,466.499,38.2335,70.447,54.8592507839,-1,-1,-1
8,-1,774.112,397.906,40.8032,84.4355,52.3426294327,-1,-1,-1
8,-1,465.899,407.516,32.05,68.4554,48.5607475042,-1,-1,-1
8,-1,926.215,390.731,79.1008,213.089,45.9452420473,-1,-1,-1
8,-1,1120.94,368.303,26.2112,56.4493,43.837338686,-1,-1,-1
8,-1,790.206,408.305,40.8918,138.506,43.7255203724,-1,-1,-1
8,-1,1200.85,334.573,78.1509,230.328,36.8704736233,-1,-1,-1
9,-1,802.977,364.741,129.016,293.333,99.7809350491,-1,-1,-1
9,-1,337.006,399.368,120.996,318.904,99.5652258396,-1,-1,-1
9,-1,1134.74,355.94,144.257,325.8,97.7815628052,-1,-1,-1
9,-1,565.393,397.401,111.194,241.687,97.5414097309,-1,-1,-1
9,-1,1001.57,386.627,83.8262,222.649,95.116019249,-1,-1,-1
9,-1,1099.14,389.545,42.686,137.088,94.0579295158,-1,-1,-1
9,-1,715.607,419.43,90.2266,198.472,92.4894988537,-1,-1,-1
9,-1,980.127,411.778,51.7484,200.239,84.8956227303,-1,-1,-1
9,-1,906.066,396.019,47.3812,177.437,84.7104668617,-1,-1,-1
9,-1,433.262,417.861,36.6105,81.6998,67.1479463577,-1,-1,-1
9,-1,772.875,401.201,42.2617,85.2412,60.5793595314,-1,-1,-1
9,-1,628.397,416.838,62.088,112.655,58.3673596382,-1,-1,-1
9,-1,928.991,389.132,78.7694,214.511,56.7179203033,-1,-1,-1
9,-1,419.721,436.868,40.5089,183.317,51.0340988636,-1,-1,-1
9,-1,469.443,408.488,27.5827,69.0072,50.3726840019,-1,-1,-1
9,-1,1126.04,373.913,25.884,47.1543,44.2808538675,-1,-1,-1
9,-1,1129.26,382.415,27.7871,126.423,42.7273750305,-1,-1,-1
9,-1,330.142,433.466,52.6653,176.853,41.8612957001,-1,-1,-1
9,-1,531.13,461.031,47.5618,131.306,31.2180906534,-1,-1,-1
10,-1,803.281,376.608,137.497,294.723,99.4363069534,-1,-1,-1
10,-1,1149.71,344.905,114.695,339.903,99.0253269672,-1,-1,-1
10,-1,333.609,419.069,120.704,298.245,98.8954782486,-1,-1,-1
10,-1,567.444,404.225,90.4062,236.578,98.5932767391,-1,-1,-1
10,-1,269.463,430.444,62.119,222.886,98.1115221977,-1,-1,-1
10,-1,1015.84,397.648,86.3279,225.389,94.059753418,-1,-1,-1
10,-1,1101.18,395.617,40.7817,140.371,93.7523007393,-1,-1,-1
10,-1,907.764,401.476,48.0559,188.288,87.2881650925,-1,-1,-1
10,-1,714.935,424.906,81.9207,185.911,85.370516777,-1,-1,-1
10,-1,941.349,400.298,77.3347,230.242,76.0968506336,-1,-1,-1
10,-1,433.854,399.276,32.9828,67.8749,63.3346557617,-1,-1,-1
10,-1,327.572,428.768,54.2621,196.11,54.5438170433,-1,-1,-1
10,-1,790.704,401.139,45.2612,90.7538,53.1365513802,-1,-1,-1
10,-1,1128.94,388.087,30.3765,149.553,49.6647685766,-1,-1,-1
10,-1,1078.91,414.057,34.4778,100.265,47.7175027132,-1,-1,-1
10,-1,420.913,427.86,41.2353,178.362,46.6160237789,-1,-1,-1
10,-1,514.311,487.238,54.2494,122.023,45.7435369492,-1,-1,-1
10,-1,464.855,409.741,27.0435,65.0882,41.3605213165,-1,-1,-1
10,-1,657.85,493.286,64.1698,122.206,38.7530207634,-1,-1,-1
11,-1,807.574,387.092,125.492,274.767,99.7315943241,-1,-1,-1
11,-1,323.849,415.427,118.218,300.948,99.3125677109,-1,-1,-1
11,-1,1128.71,363.461,121.06,343.803,98.9992916584,-1,-1,-1
11,-1,563.331,406.842,92.1455,238.155,98.6147224903,-1,-1,-1
11,-1,248.521,430.432,81.9147,194.88,97.9819476604,-1,-1,-1
11,-1,1009.55,402.655,71.2014,222.728,94.1111207008,-1,-1,-1
11,-1,1109.85,411.173,37.7019,137.346,93.2152569294,-1,-1,-1
11,-1,973.195,437.246,52.894,198.231,89.3189787865,-1,-1,-1
11,-1,1232.88,361.235,46.1234,357.765,87.8771781921,-1,-1,-1
11,-1,907.016,417.591,44.422,179.918,86.0705137253,-1,-1,-1
11,-1,712.73,433.115,90.483,202.868,76.9429624081,-1,-1,-1
11,-1,1132.95,400.418,29.9763,139.395,66.7796552181,-1,-1,-1
11,-1,771.814,419.564,40.3145,78.0228,65.0830328465,-1,-1,-1
11,-1,930.929,399.226,69.9648,224.683,50.0143170357,-1,-1,-1
11,-1,520.693,468.098,44.986,123.816,49.1660654545,-1,-1,-1
11,-1,419.997,420.922,47.002,101.602,30.544501543,-1,-1,-1
12,-1,800.405,396.613,144.823,279.902,99.8008310795,-1,-1,-1
12,-1,1120.33,375.931,142.32,330.273,99.3135094643,-1,-1,-1
12,-1,315.585,416.043,127.573,300.771,99.2485761642,-1,-1,-1
12,-1,560.9,405.962,81.197,250.082,97.6447045803,-1,-1,-1
12,-1,1021.42,418.242,56.4751,209.833,97.232323885,-1,-1,-1
12,-1,245.103,432.892,86.0743,211.265,95.5855309963,-1,-1,-1
12,-1,457.852,475.633,68.3253,133.51,94.3266510963,-1,-1,-1
12,-1,1097.71,416.274,37.4436,134.473,93.0345714092,-1,-1,-1
12,-1,1216.24,365.422,62.7593,353.578,91.8000519276,-1,-1,-1
12,-1,906.45,418.459,44.3247,189.1,90.4840528965,-1,-1,-1
12,-1,971.26,438.049,55.5429,197.737,87.5424742699,-1,-1,-1
12,-1,714.549,435.058,85.5795,205.093,80.7218015194,-1,-1,-1
12,-1,771.045,422.985,42.2861,89.5118,72.0293819904,-1,-1,-1
12,-1,1132.96,413.012,31.1062,135.872,64.5476937294,-1,-1,-1
12,-1,426.219,412.367,45.4651,85.9857,64.4376993179,-1,-1,-1
12,-1,944.879,106.129,60.5038,118.264,61.4021658897,-1,-1,-1
12,-1,638.308,432.351,51.9094,101.044,56.2959134579,-1,-1,-1
12,-1,511.733,461.613,50.599,134.755,53.7438631058,-1,-1,-1
12,-1,947.062,414.795,49.1196,195.952,44.03449893,-1,-1,-1
12,-1,1060.49,435.512,37.6753,120.811,40.0897562504,-1,-1,-1
12,-1,1124.47,400.526,30.8311,70.1771,38.4149551392,-1,-1,-1
12,-1,454.417,412.807,31.2462,68.5994,38.2480680943,-1,-1,-1
13,-1,788.748,408.183,133.172,275.634,99.7188985348,-1,-1,-1
13,-1,314.016,419.535,120.043,295.752,98.687940836,-1,-1,-1
13,-1,552.37,421.855,97.259,222.775,98.5543608665,-1,-1,-1
13,-1,1136.24,384.878,120.859,323.675,97.9721069336,-1,-1,-1
13,-1,255.209,427.453,76.1896,207.685,93.0052161217,-1,-1,-1
13,-1,1094.63,429.076,38.2319,137.19,92.4637675285,-1,-1,-1
13,-1,999.419,426.625,76.3503,211.594,92.0469760895,-1,-1,-1
13,-1,964.168,425.713,68.6458,218.245,90.9392356873,-1,-1,-1
13,-1,1118.77,425.632,37.4836,137.105,90.9305036068,-1,-1,-1
13,-1,890.802,410.459,43.7421,210.595,89.867246151,-1,-1,-1
13,-1,699.808,440.64,87.7544,195.015,87.954300642,-1,-1,-1
13,-1,430.672,409.482,38.5096,81.2041,77.680426836,-1,-1,-1
13,-1,943.832,112.238,62.3966,122.677,77.116048336,-1,-1,-1
13,-1,633.316,432.143,54.4545,98.4161,64.1195416451,-1,-1,-1
13,-1,503.601,475.934,48.8837,136.077,53.2141029835,-1,-1,-1
13,-1,1060.14,439.803,37.7344,121.777,38.5470896959,-1,-1,-1
13,-1,909.986,412.659,39.3789,78.2431,37.3927861452,-1,-1,-1
14,-1,294.038,420.484,143.717,293.453,99.8268723488,-1,-1,-1
14,-1,776.808,395.314,143.71,291.087,99.6239542961,-1,-1,-1
14,-1,1194.75,391.392,84.2061,325.109,98.0485796928,-1,-1,-1
14,-1,549.137,410.371,86.7329,238.881,97.2474873066,-1,-1,-1
14,-1,997.444,429.059,76.4759,223.852,96.611738205,-1,-1,-1
14,-1,960.65,433.97,65.2946,211.908,93.5683965683,-1,-1,-1
14,-1,1088.66,436.871,38.2629,137.177,91.9745326042,-1,-1,-1
14,-1,202.755,430.141,113.169,218.849,91.4944589138,-1,-1,-1
14,-1,695.885,447.673,82.3517,184.747,90.7883644104,-1,-1,-1
14,-1,95.4673,410.485,70.4398,233.086,90.388160944,-1,-1,-1
14,-1,890.904,426.577,40.5393,195.057,86.2456560135,-1,-1,-1
14,-1,1130.34,431.172,36.0002,167.696,85.8942508698,-1,-1,-1
14,-1,1133.34,411.129,106.21,269.433,85.0819349289,-1,-1,-1
14,-1,431.738,408.403,36.8302,78.2051,84.2580378056,-1,-1,-1
14,-1,946.323,116.94,62.1232,119.626,62.9582285881,-1,-1,-1
14,-1,1064.51,448.301,38.0088,122.091,53.8524210453,-1,-1,-1
14,-1,904.145,428.086,73.2122,220.56,53.1370580196,-1,-1,-1
14,-1,492.313,470.204,56.6931,152.844,47.8075891733,-1,-1,-1
14,-1,1149.72,432.173,40.0552,173.317,47.1847742796,-1,-1,-1
14,-1,623.546,436.349,51.3107,108.488,45.632994175,-1,-1,-1
14,-1,907.084,425.114,38.0944,93.2377,40.9382879734,-1,-1,-1
15,-1,780.587,404.346,134.853,287.218,99.7170746326,-1,-1,-1
15,-1,300.281,423.829,132.266,292.09,99.6711850166,-1,-1,-1
15,-1,81.0832,408.262,80.8588,250.083,99.2941856384,-1,-1,-1
15,-1,1199.51,400.806,79.491,314.759,98.7234413624,-1,-1,-1
15,-1,539.546,422.763,89.799,224.175,97.8866994381,-1,-1,-1
15,-1,980.4,435.221,70.7718,219.386,93.7813103199,-1,-1,-1
15,-1,1077.79,443.054,39.2068,140.184,92.683506012,-1,-1,-1
15,-1,1123.87,439.908,43.0344,166.546,90.65528512,-1,-1,-1
15,-1,682.73,447.678,74.483,194.057,85.5342209339,-1,-1,-1
15,-1,260.548,412.994,55.9379,162.61,81.7320168018,-1,-1,-1
15,-1,888.252,432.479,39.9746,185.029,80.8598518372,-1,-1,-1
15,-1,426.867,406.774,39.5749,77.6663,80.1368713379,-1,-1,-1
15,-1,1141.65,417.584,93.2083,265.904,80.0272464752,-1,-1,-1
15,-1,926.17,441.402,55.2991,202.924,70.0232565403,-1,-1,-1
15,-1,1042.2,452.013,38.0791,117.795,56.3382923603,-1,-1,-1
15,-1,949.237,127.275,55.9417,117.274,54.6937644482,-1,-1,-1
15,-1,1098.54,433.366,40.7642,132.581,52.575981617,-1,-1,-1
15,-1,501.88,472.741,40.6426,130.561,45.9161013365,-1,-1,-1
15,-1,786.63,515.691,39.2412,117.849,36.7499053478,-1,-1,-1
15,-1,903.967,432.385,37.1138,81.6503,35.8542203903,-1,-1,-1
16,-1,775.557,398.256,132.63,291.406,99.6969282627,-1,-1,-1
16,-1,289.059,425.522,136.83,290.022,99.6505618095,-1,-1,-1
16,-1,1200.89,395.822,77.8025,318.409,98.9889204502,-1,-1,-1
16,-1,77.0369,409.59,77.0153,249.493,98.8804399967,-1,-1,-1
16,-1,527.433,408.314,100.613,246.826,97.9001402855,-1,-1,-1
16,-1,688.08,462.259,77.9495,187.0,96.2841451168,-1,-1,-1
16,-1,18.3543,403.017,78.5543,276.764,94.42704916,-1,-1,-1
16,-1,1116.02,447.005,43.0471,163.722,93.2513177395,-1,-1,-1
16,-1,992.105,435.031,68.2019,223.586,92.6999151707,-1,-1,-1
16,-1,1062.18,456.264,42.0256,133.694,91.6073143482,-1,-1,-1
16,-1,955.851,439.555,66.5681,219.076,90.3134703636,-1,-1,-1
16,-1,876.325,440.523,46.2146,181.569,90.050971508,-1,-1,-1
16,-1,1154.32,408.167,81.5308,253.717,88.2629156113,-1,-1,-1
16,-1,927.323,432.756,54.882,218.93,76.4782786369,-1,-1,-1
16,-1,259.771,417.779,56.7928,145.339,75.8195281029,-1,-1,-1
16,-1,418.663,401.257,49.1716,95.8941,70.1364099979,-1,-1,-1
16,-1,1098.46,442.454,36.417,144.798,53.3814787865,-1,-1,-1
16,-1,1040.16,457.653,37.3198,115.693,52.8472423553,-1,-1,-1
16,-1,907.65,439.194,35.1733,155.629,51.1460125446,-1,-1,-1
16,-1,484.352,473.144,50.6649,127.671,50.1989245415,-1,-1,-1
16,-1,514.97,466.901,42.5359,140.97,34.1166585684,-1,-1,-1
17,-1,280.54,432.615,136.543,284.806,99.6908605099,-1,-1,-1
17,-1,766.372,409.86,127.401,274.112,99.5373904705,-1,-1,-1
17,-1,73.1875,404.391,72.6255,244.387,99.1581499577,-1,-1,-1
17,-1,0.451096,390.711,89.7872,294.709,98.5549509525,-1,-1,-1
17,-1,521.943,417.353,83.9243,225.993,98.1880664825,-1,-1,-1
17,-1,1191.47,410.654,87.5303,292.621,98.08396101,-1,-1,-1
17,-1,1111.27,452.861,48.4927,168.869,94.9240922928,-1,-1,-1
17,-1,676.302,477.461,83.1445,176.839,93.2372748852,-1,-1,-1
17,-1,981.136,442.977,68.567,216.887,92.7439451218,-1,-1,-1
17,-1,1063.97,459.505,43.1355,137.735,91.8425440788,-1,-1,-1
17,-1,880.01,437.442,43.7952,189.023,89.5644664764,-1,-1,-1
17,-1,1143.04,408.876,89.9756,275.587,87.5322878361,-1,-1,-1
17,-1,918.722,446.315,69.2402,212.64,86.2553238869,-1,-1,-1
17,-1,255.711,425.087,49.0297,126.443,54.7708034515,-1,-1,-1
17,-1,476.216,478.597,55.13,132.683,47.9825556278,-1,-1,-1
17,-1,1032.72,455.336,42.5911,136.095,40.6723231077,-1,-1,-1
17,-1,910.07,449.731,35.4619,158.81,35.0806444883,-1,-1,-1
17,-1,984.832,442.333,35.166,85.3159,34.716501832,-1,-1,-1
17,-1,379.131,412.063,32.3312,63.4116,32.4793189764,-1,-1,-1
17,-1,745.554,448.182,45.4338,105.333,30.9460222721,-1,-1,-1
18,-1,274.236,427.15,137.702,280.176,99.6216475964,-1,-1,-1
18,-1,764.826,407.847,136.382,272.654,99.5513617992,-1,-1,-1
18,-1,520.147,412.873,90.1797,232.3,98.90229702,-1,-1,-1
18,-1,1196.57,400.013,81.6492,304.078,98.1418371201,-1,-1,-1
18,-1,66.8696,399.827,81.5857,251.845,97.9408204556,-1,-1,-1
18,-1,2.18111,381.836,91.6665,299.453,97.1598863602,-1,-1,-1
18,-1,1109.62,448.873,48.0056,162.317,95.4050898552,-1,-1,-1
18,-1,1062.41,452.829,43.2859,137.78,93.1199133396,-1,-1,-1
18,-1,421.977,463.058,74.9008,143.328,92.9319560528,-1,-1,-1
18,-1,993.911,442.292,64.2855,206.056,92.6592707634,-1,-1,-1
18,-1,916.119,432.93,75.5172,226.378,89.3039524555,-1,-1,-1
18,-1,869.636,436.728,42.2983,196.699,88.582867384,-1,-1,-1
18,-1,1130.89,416.054,102.651,254.608,87.2935473919,-1,-1,-1
18,-1,668.978,452.335,83.231,198.234,86.6625010967,-1,-1,-1
18,-1,413.936,403.111,40.8231,77.0294,80.4737389088,-1,-1,-1
18,-1,250.235,427.696,47.3021,135.722,47.9002892971,-1,-1,-1
18,-1,476.351,468.406,48.0217,146.649,46.6393917799,-1,-1,-1
18,-1,616.711,429.428,50.866,96.3187,44.8158591986,-1,-1,-1
18,-1,1028.77,468.282,42.9919,139.333,42.0157462358,-1,-1,-1
18,-1,570.134,491.715,75.1647,143.319,40.0157302618,-1,-1,-1
18,-1,1102.0,440.133,32.7341,82.9919,37.383595109,-1,-1,-1
18,-1,271.369,419.592,41.3942,92.0425,33.29667449,-1,-1,-1
18,-1,967.314,456.06,44.9146,186.978,30.04963696,-1,-1,-1
19,-1,274.278,417.336,146.401,294.984,99.721211195,-1,-1,-1
19,-1,515.107,398.477,84.2345,233.645,98.9294528961,-1,-1,-1
19,-1,762.544,390.689,121.505,292.571,98.2919991016,-1,-1,-1
19,-1,71.258,396.855,74.6606,229.582,98.055523634,-1,-1,-1
19,-1,1177.46,377.435,97.5344,326.216,97.0617592335,-1,-1,-1
19,-1,3.40739,389.671,91.8234,283.504,96.9473481178,-1,-1,-1
19,-1,1108.45,428.444,46.7375,170.199,95.2356874943,-1,-1,-1
19,-1,976.078,422.304,71.9795,210.594,92.3628032207,-1,-1,-1
19,-1,912.862,423.031,78.7117,227.509,92.1554267406,-1,-1,-1
19,-1,869.95,421.502,41.5137,179.298,91.1971926689,-1,-1,-1
19,-1,412.242,392.817,38.0316,81.8954,89.9004280567,-1,-1,-1
19,-1,1066.97,438.397,37.6741,143.64,88.2567107677,-1,-1,-1
19,-1,668.636,439.708,82.1667,191.675,81.5817832947,-1,-1,-1
19,-1,1127.86,411.043,94.4436,250.475,75.8414983749,-1,-1,-1
19,-1,928.435,109.231,67.0228,122.785,66.6927099228,-1,-1,-1
19,-1,267.124,406.394,48.8498,114.142,51.098293066,-1,-1,-1
19,-1,1021.58,426.567,48.7527,139.703,48.0782359838,-1,-1,-1
19,-1,475.287,476.311,45.9825,127.102,45.3745007515,-1,-1,-1
19,-1,571.441,486.393,68.2244,130.178,39.0287846327,-1,-1,-1
20,-1,270.378,410.205,141.607,292.943,99.4199037552,-1,-1,-1
20,-1,497.703,392.422,83.9948,229.524,98.6849784851,-1,-1,-1
20,-1,0.0,388.347,89.6261,282.272,98.1057524681,-1,-1,-1
20,-1,67.9278,398.039,57.2482,231.49,97.9429066181,-1,-1,-1
